TAMANHO;NOME;OBJETO;TIPO;FOTO;FUNDO;LOCAL;PERIODO;NOME_FINAL
3328726;DSCN7878.JPG;OCULOS;1;3;TAPETE;EXTERNO;DIA;OCULOS_1_3_TAPETE_EXTERNO_DIA_DSCN7878.JPG
3199911;DSCN9345.JPG;OCULOS;1;3;TAPETE;EXTERNO;NOITE;OCULOS_1_3_TAPETE_EXTERNO_NOITE_DSCN9345.JPG
3326320;DSCN8335.JPG;OCULOS;1;3;TAPETE;INTERNO;DIA;OCULOS_1_3_TAPETE_INTERNO_DIA_DSCN8335.JPG
3264843;DSCN8776.JPG;OCULOS;1;3;TAPETE;INTERNO;NOITE;OCULOS_1_3_TAPETE_INTERNO_NOITE_DSCN8776.JPG
3152864;DSCN8178.JPG;OCULOS;2;1;ASSOALHO;INTERNO;DIA;OCULOS_2_1_ASSOALHO_INTERNO_DIA_DSCN8178.JPG
3203459;DSCN8639.JPG;OCULOS;2;1;ASSOALHO;INTERNO;NOITE;OCULOS_2_1_ASSOALHO_INTERNO_NOITE_DSCN8639.JPG
2967015;DSCN8008.JPG;OCULOS;2;1;BRANCO;EXTERNO;DIA;OCULOS_2_1_BRANCO_EXTERNO_DIA_DSCN8008.JPG
3076874;DSCN9307.JPG;OCULOS;2;1;BRANCO;EXTERNO;NOITE;OCULOS_2_1_BRANCO_EXTERNO_NOITE_DSCN9307.JPG
3029585;DSCN8467.JPG;OCULOS;2;1;BRANCO;INTERNO;DIA;OCULOS_2_1_BRANCO_INTERNO_DIA_DSCN8467.JPG
2975366;DSCN8921.JPG;OCULOS;2;1;BRANCO;INTERNO;NOITE;OCULOS_2_1_BRANCO_INTERNO_NOITE_DSCN8921.JPG
3179854;DSCN7752.JPG;OCULOS;2;1;PEDRA;EXTERNO;DIA;OCULOS_2_1_PEDRA_EXTERNO_DIA_DSCN7752.JPG
3101021;DSCN9385.JPG;OCULOS;2;1;PEDRA;EXTERNO;NOITE;OCULOS_2_1_PEDRA_EXTERNO_NOITE_DSCN9385.JPG
3176458;DSCN7882.JPG;OCULOS;2;1;TAPETE;EXTERNO;DIA;OCULOS_2_1_TAPETE_EXTERNO_DIA_DSCN7882.JPG
3278005;DSCN9346.JPG;OCULOS;2;1;TAPETE;EXTERNO;NOITE;OCULOS_2_1_TAPETE_EXTERNO_NOITE_DSCN9346.JPG
3234420;DSCN8336.JPG;OCULOS;2;1;TAPETE;INTERNO;DIA;OCULOS_2_1_TAPETE_INTERNO_DIA_DSCN8336.JPG
3300317;DSCN8778.JPG;OCULOS;2;1;TAPETE;INTERNO;NOITE;OCULOS_2_1_TAPETE_INTERNO_NOITE_DSCN8778.JPG
2933372;DSCN8179.JPG;OCULOS;2;2;ASSOALHO;INTERNO;DIA;OCULOS_2_2_ASSOALHO_INTERNO_DIA_DSCN8179.JPG
3297391;DSCN8640.JPG;OCULOS;2;2;ASSOALHO;INTERNO;NOITE;OCULOS_2_2_ASSOALHO_INTERNO_NOITE_DSCN8640.JPG
2967648;DSCN8009.JPG;OCULOS;2;2;BRANCO;EXTERNO;DIA;OCULOS_2_2_BRANCO_EXTERNO_DIA_DSCN8009.JPG
3034167;DSCN9308.JPG;OCULOS;2;2;BRANCO;EXTERNO;NOITE;OCULOS_2_2_BRANCO_EXTERNO_NOITE_DSCN9308.JPG
3040134;DSCN8468.JPG;OCULOS;2;2;BRANCO;INTERNO;DIA;OCULOS_2_2_BRANCO_INTERNO_DIA_DSCN8468.JPG
2975853;DSCN8923.JPG;OCULOS;2;2;BRANCO;INTERNO;NOITE;OCULOS_2_2_BRANCO_INTERNO_NOITE_DSCN8923.JPG
3205725;DSCN7753.JPG;OCULOS;2;2;PEDRA;EXTERNO;DIA;OCULOS_2_2_PEDRA_EXTERNO_DIA_DSCN7753.JPG
3295336;DSCN9386.JPG;OCULOS;2;2;PEDRA;EXTERNO;NOITE;OCULOS_2_2_PEDRA_EXTERNO_NOITE_DSCN9386.JPG
3201284;DSCN7883.JPG;OCULOS;2;2;TAPETE;EXTERNO;DIA;OCULOS_2_2_TAPETE_EXTERNO_DIA_DSCN7883.JPG
3168669;DSCN9347.JPG;OCULOS;2;2;TAPETE;EXTERNO;NOITE;OCULOS_2_2_TAPETE_EXTERNO_NOITE_DSCN9347.JPG
3350105;DSCN8337.JPG;OCULOS;2;2;TAPETE;INTERNO;DIA;OCULOS_2_2_TAPETE_INTERNO_DIA_DSCN8337.JPG
3211248;DSCN8779.JPG;OCULOS;2;2;TAPETE;INTERNO;NOITE;OCULOS_2_2_TAPETE_INTERNO_NOITE_DSCN8779.JPG
3051329;DSCN8180.JPG;OCULOS;2;3;ASSOALHO;INTERNO;DIA;OCULOS_2_3_ASSOALHO_INTERNO_DIA_DSCN8180.JPG
3199610;DSCN8641.JPG;OCULOS;2;3;ASSOALHO;INTERNO;NOITE;OCULOS_2_3_ASSOALHO_INTERNO_NOITE_DSCN8641.JPG
2965885;DSCN8010.JPG;OCULOS;2;3;BRANCO;EXTERNO;DIA;OCULOS_2_3_BRANCO_EXTERNO_DIA_DSCN8010.JPG
3126046;DSCN9309.JPG;OCULOS;2;3;BRANCO;EXTERNO;NOITE;OCULOS_2_3_BRANCO_EXTERNO_NOITE_DSCN9309.JPG
3045135;DSCN8469.JPG;OCULOS;2;3;BRANCO;INTERNO;DIA;OCULOS_2_3_BRANCO_INTERNO_DIA_DSCN8469.JPG
2972265;DSCN8924.JPG;OCULOS;2;3;BRANCO;INTERNO;NOITE;OCULOS_2_3_BRANCO_INTERNO_NOITE_DSCN8924.JPG
3292442;DSCN7754.JPG;OCULOS;2;3;PEDRA;EXTERNO;DIA;OCULOS_2_3_PEDRA_EXTERNO_DIA_DSCN7754.JPG
3285051;DSCN9387.JPG;OCULOS;2;3;PEDRA;EXTERNO;NOITE;OCULOS_2_3_PEDRA_EXTERNO_NOITE_DSCN9387.JPG
3292320;DSCN7884.JPG;OCULOS;2;3;TAPETE;EXTERNO;DIA;OCULOS_2_3_TAPETE_EXTERNO_DIA_DSCN7884.JPG
3349660;DSCN9348.JPG;OCULOS;2;3;TAPETE;EXTERNO;NOITE;OCULOS_2_3_TAPETE_EXTERNO_NOITE_DSCN9348.JPG
3282941;DSCN8338.JPG;OCULOS;2;3;TAPETE;INTERNO;DIA;OCULOS_2_3_TAPETE_INTERNO_DIA_DSCN8338.JPG
3152319;DSCN8780.JPG;OCULOS;2;3;TAPETE;INTERNO;NOITE;OCULOS_2_3_TAPETE_INTERNO_NOITE_DSCN8780.JPG
3240519;DSCN8181.JPG;OCULOS;3;1;ASSOALHO;INTERNO;DIA;OCULOS_3_1_ASSOALHO_INTERNO_DIA_DSCN8181.JPG
3200601;DSCN8642.JPG;OCULOS;3;1;ASSOALHO;INTERNO;NOITE;OCULOS_3_1_ASSOALHO_INTERNO_NOITE_DSCN8642.JPG
3018245;DSCN8011.JPG;OCULOS;3;1;BRANCO;EXTERNO;DIA;OCULOS_3_1_BRANCO_EXTERNO_DIA_DSCN8011.JPG
3114595;DSCN9310.JPG;OCULOS;3;1;BRANCO;EXTERNO;NOITE;OCULOS_3_1_BRANCO_EXTERNO_NOITE_DSCN9310.JPG
3091721;DSCN8471.JPG;OCULOS;3;1;BRANCO;INTERNO;DIA;OCULOS_3_1_BRANCO_INTERNO_DIA_DSCN8471.JPG
3047104;DSCN8925.JPG;OCULOS;3;1;BRANCO;INTERNO;NOITE;OCULOS_3_1_BRANCO_INTERNO_NOITE_DSCN8925.JPG
3209896;DSCN7749.JPG;OCULOS;3;1;PEDRA;EXTERNO;DIA;OCULOS_3_1_PEDRA_EXTERNO_DIA_DSCN7749.JPG
3292989;DSCN9388.JPG;OCULOS;3;1;PEDRA;EXTERNO;NOITE;OCULOS_3_1_PEDRA_EXTERNO_NOITE_DSCN9388.JPG
3253832;DSCN7879.JPG;OCULOS;3;1;TAPETE;EXTERNO;DIA;OCULOS_3_1_TAPETE_EXTERNO_DIA_DSCN7879.JPG
3191850;DSCN9349.JPG;OCULOS;3;1;TAPETE;EXTERNO;NOITE;OCULOS_3_1_TAPETE_EXTERNO_NOITE_DSCN9349.JPG
3278828;DSCN8339.JPG;OCULOS;3;1;TAPETE;INTERNO;DIA;OCULOS_3_1_TAPETE_INTERNO_DIA_DSCN8339.JPG
3200145;DSCN8781.JPG;OCULOS;3;1;TAPETE;INTERNO;NOITE;OCULOS_3_1_TAPETE_INTERNO_NOITE_DSCN8781.JPG
3000948;DSCN8182.JPG;OCULOS;3;2;ASSOALHO;INTERNO;DIA;OCULOS_3_2_ASSOALHO_INTERNO_DIA_DSCN8182.JPG
3362492;DSCN8643.JPG;OCULOS;3;2;ASSOALHO;INTERNO;NOITE;OCULOS_3_2_ASSOALHO_INTERNO_NOITE_DSCN8643.JPG
3016972;DSCN8012.JPG;OCULOS;3;2;BRANCO;EXTERNO;DIA;OCULOS_3_2_BRANCO_EXTERNO_DIA_DSCN8012.JPG
3144902;DSCN9311.JPG;OCULOS;3;2;BRANCO;EXTERNO;NOITE;OCULOS_3_2_BRANCO_EXTERNO_NOITE_DSCN9311.JPG
3085892;DSCN8472.JPG;OCULOS;3;2;BRANCO;INTERNO;DIA;OCULOS_3_2_BRANCO_INTERNO_DIA_DSCN8472.JPG
3007635;DSCN8926.JPG;OCULOS;3;2;BRANCO;INTERNO;NOITE;OCULOS_3_2_BRANCO_INTERNO_NOITE_DSCN8926.JPG
3200253;DSCN7750.JPG;OCULOS;3;2;PEDRA;EXTERNO;DIA;OCULOS_3_2_PEDRA_EXTERNO_DIA_DSCN7750.JPG
3302859;DSCN9389.JPG;OCULOS;3;2;PEDRA;EXTERNO;NOITE;OCULOS_3_2_PEDRA_EXTERNO_NOITE_DSCN9389.JPG
3321210;DSCN7880.JPG;OCULOS;3;2;TAPETE;EXTERNO;DIA;OCULOS_3_2_TAPETE_EXTERNO_DIA_DSCN7880.JPG
3341826;DSCN9350.JPG;OCULOS;3;2;TAPETE;EXTERNO;NOITE;OCULOS_3_2_TAPETE_EXTERNO_NOITE_DSCN9350.JPG
3218871;DSCN8340.JPG;OCULOS;3;2;TAPETE;INTERNO;DIA;OCULOS_3_2_TAPETE_INTERNO_DIA_DSCN8340.JPG
3246497;DSCN8782.JPG;OCULOS;3;2;TAPETE;INTERNO;NOITE;OCULOS_3_2_TAPETE_INTERNO_NOITE_DSCN8782.JPG
2989385;DSCN8183.JPG;OCULOS;3;3;ASSOALHO;INTERNO;DIA;OCULOS_3_3_ASSOALHO_INTERNO_DIA_DSCN8183.JPG
3211433;DSCN8644.JPG;OCULOS;3;3;ASSOALHO;INTERNO;NOITE;OCULOS_3_3_ASSOALHO_INTERNO_NOITE_DSCN8644.JPG
3029924;DSCN8013.JPG;OCULOS;3;3;BRANCO;EXTERNO;DIA;OCULOS_3_3_BRANCO_EXTERNO_DIA_DSCN8013.JPG
3148533;DSCN9312.JPG;OCULOS;3;3;BRANCO;EXTERNO;NOITE;OCULOS_3_3_BRANCO_EXTERNO_NOITE_DSCN9312.JPG
3077957;DSCN8473.JPG;OCULOS;3;3;BRANCO;INTERNO;DIA;OCULOS_3_3_BRANCO_INTERNO_DIA_DSCN8473.JPG
3000770;DSCN8927.JPG;OCULOS;3;3;BRANCO;INTERNO;NOITE;OCULOS_3_3_BRANCO_INTERNO_NOITE_DSCN8927.JPG
3333982;DSCN7751.JPG;OCULOS;3;3;PEDRA;EXTERNO;DIA;OCULOS_3_3_PEDRA_EXTERNO_DIA_DSCN7751.JPG
3246563;DSCN9390.JPG;OCULOS;3;3;PEDRA;EXTERNO;NOITE;OCULOS_3_3_PEDRA_EXTERNO_NOITE_DSCN9390.JPG
3299480;DSCN7881.JPG;OCULOS;3;3;TAPETE;EXTERNO;DIA;OCULOS_3_3_TAPETE_EXTERNO_DIA_DSCN7881.JPG
3181418;DSCN9351.JPG;OCULOS;3;3;TAPETE;EXTERNO;NOITE;OCULOS_3_3_TAPETE_EXTERNO_NOITE_DSCN9351.JPG
3098159;DSCN8341.JPG;OCULOS;3;3;TAPETE;INTERNO;DIA;OCULOS_3_3_TAPETE_INTERNO_DIA_DSCN8341.JPG
3304214;DSCN8783.JPG;OCULOS;3;3;TAPETE;INTERNO;NOITE;OCULOS_3_3_TAPETE_INTERNO_NOITE_DSCN8783.JPG
3248643;DSCN8184.JPG;OCULOS;4;1;ASSOALHO;INTERNO;DIA;OCULOS_4_1_ASSOALHO_INTERNO_DIA_DSCN8184.JPG
3259539;DSCN8645.JPG;OCULOS;4;1;ASSOALHO;INTERNO;NOITE;OCULOS_4_1_ASSOALHO_INTERNO_NOITE_DSCN8645.JPG
3008537;DSCN8014.JPG;OCULOS;4;1;BRANCO;EXTERNO;DIA;OCULOS_4_1_BRANCO_EXTERNO_DIA_DSCN8014.JPG
3132230;DSCN9313.JPG;OCULOS;4;1;BRANCO;EXTERNO;NOITE;OCULOS_4_1_BRANCO_EXTERNO_NOITE_DSCN9313.JPG
3096242;DSCN8474.JPG;OCULOS;4;1;BRANCO;INTERNO;DIA;OCULOS_4_1_BRANCO_INTERNO_DIA_DSCN8474.JPG
3008006;DSCN8928.JPG;OCULOS;4;1;BRANCO;INTERNO;NOITE;OCULOS_4_1_BRANCO_INTERNO_NOITE_DSCN8928.JPG
3030856;DSCN7756.JPG;OCULOS;4;1;PEDRA;EXTERNO;DIA;OCULOS_4_1_PEDRA_EXTERNO_DIA_DSCN7756.JPG
3270471;DSCN9391.JPG;OCULOS;4;1;PEDRA;EXTERNO;NOITE;OCULOS_4_1_PEDRA_EXTERNO_NOITE_DSCN9391.JPG
3229096;DSCN7885.JPG;OCULOS;4;1;TAPETE;EXTERNO;DIA;OCULOS_4_1_TAPETE_EXTERNO_DIA_DSCN7885.JPG
3335000;DSCN9352.JPG;OCULOS;4;1;TAPETE;EXTERNO;NOITE;OCULOS_4_1_TAPETE_EXTERNO_NOITE_DSCN9352.JPG
3294144;DSCN8342.JPG;OCULOS;4;1;TAPETE;INTERNO;DIA;OCULOS_4_1_TAPETE_INTERNO_DIA_DSCN8342.JPG
3248493;DSCN8784.JPG;OCULOS;4;1;TAPETE;INTERNO;NOITE;OCULOS_4_1_TAPETE_INTERNO_NOITE_DSCN8784.JPG
3042632;DSCN8185.JPG;OCULOS;4;2;ASSOALHO;INTERNO;DIA;OCULOS_4_2_ASSOALHO_INTERNO_DIA_DSCN8185.JPG
3243463;DSCN8646.JPG;OCULOS;4;2;ASSOALHO;INTERNO;NOITE;OCULOS_4_2_ASSOALHO_INTERNO_NOITE_DSCN8646.JPG
3011300;DSCN8015.JPG;OCULOS;4;2;BRANCO;EXTERNO;DIA;OCULOS_4_2_BRANCO_EXTERNO_DIA_DSCN8015.JPG
3090330;DSCN9314.JPG;OCULOS;4;2;BRANCO;EXTERNO;NOITE;OCULOS_4_2_BRANCO_EXTERNO_NOITE_DSCN9314.JPG
3095407;DSCN8475.JPG;OCULOS;4;2;BRANCO;INTERNO;DIA;OCULOS_4_2_BRANCO_INTERNO_DIA_DSCN8475.JPG
3010103;DSCN8929.JPG;OCULOS;4;2;BRANCO;INTERNO;NOITE;OCULOS_4_2_BRANCO_INTERNO_NOITE_DSCN8929.JPG
3365858;DSCN7757.JPG;OCULOS;4;2;PEDRA;EXTERNO;DIA;OCULOS_4_2_PEDRA_EXTERNO_DIA_DSCN7757.JPG
3248189;DSCN9392.JPG;OCULOS;4;2;PEDRA;EXTERNO;NOITE;OCULOS_4_2_PEDRA_EXTERNO_NOITE_DSCN9392.JPG
3346421;DSCN7886.JPG;OCULOS;4;2;TAPETE;EXTERNO;DIA;OCULOS_4_2_TAPETE_EXTERNO_DIA_DSCN7886.JPG
3181708;DSCN9353.JPG;OCULOS;4;2;TAPETE;EXTERNO;NOITE;OCULOS_4_2_TAPETE_EXTERNO_NOITE_DSCN9353.JPG
3333142;DSCN8343.JPG;OCULOS;4;2;TAPETE;INTERNO;DIA;OCULOS_4_2_TAPETE_INTERNO_DIA_DSCN8343.JPG
3288227;DSCN8785.JPG;OCULOS;4;2;TAPETE;INTERNO;NOITE;OCULOS_4_2_TAPETE_INTERNO_NOITE_DSCN8785.JPG
2967523;DSCN8186.JPG;OCULOS;4;3;ASSOALHO;INTERNO;DIA;OCULOS_4_3_ASSOALHO_INTERNO_DIA_DSCN8186.JPG
3224298;DSCN8647.JPG;OCULOS;4;3;ASSOALHO;INTERNO;NOITE;OCULOS_4_3_ASSOALHO_INTERNO_NOITE_DSCN8647.JPG
3006602;DSCN8016.JPG;OCULOS;4;3;BRANCO;EXTERNO;DIA;OCULOS_4_3_BRANCO_EXTERNO_DIA_DSCN8016.JPG
3154871;DSCN9315.JPG;OCULOS;4;3;BRANCO;EXTERNO;NOITE;OCULOS_4_3_BRANCO_EXTERNO_NOITE_DSCN9315.JPG
3088556;DSCN8476.JPG;OCULOS;4;3;BRANCO;INTERNO;DIA;OCULOS_4_3_BRANCO_INTERNO_DIA_DSCN8476.JPG
3016192;DSCN8931.JPG;OCULOS;4;3;BRANCO;INTERNO;NOITE;OCULOS_4_3_BRANCO_INTERNO_NOITE_DSCN8931.JPG
3378115;DSCN7758.JPG;OCULOS;4;3;PEDRA;EXTERNO;DIA;OCULOS_4_3_PEDRA_EXTERNO_DIA_DSCN7758.JPG
3133511;DSCN9393.JPG;OCULOS;4;3;PEDRA;EXTERNO;NOITE;OCULOS_4_3_PEDRA_EXTERNO_NOITE_DSCN9393.JPG
3320373;DSCN7887.JPG;OCULOS;4;3;TAPETE;EXTERNO;DIA;OCULOS_4_3_TAPETE_EXTERNO_DIA_DSCN7887.JPG
3294633;DSCN9354.JPG;OCULOS;4;3;TAPETE;EXTERNO;NOITE;OCULOS_4_3_TAPETE_EXTERNO_NOITE_DSCN9354.JPG
3215559;DSCN8344.JPG;OCULOS;4;3;TAPETE;INTERNO;DIA;OCULOS_4_3_TAPETE_INTERNO_DIA_DSCN8344.JPG
3232326;DSCN8786.JPG;OCULOS;4;3;TAPETE;INTERNO;NOITE;OCULOS_4_3_TAPETE_INTERNO_NOITE_DSCN8786.JPG
3023976;DSCN8187.JPG;OCULOS;5;1;ASSOALHO;INTERNO;DIA;OCULOS_5_1_ASSOALHO_INTERNO_DIA_DSCN8187.JPG
3328579;DSCN8648.JPG;OCULOS;5;1;ASSOALHO;INTERNO;NOITE;OCULOS_5_1_ASSOALHO_INTERNO_NOITE_DSCN8648.JPG
3042776;DSCN8017.JPG;OCULOS;5;1;BRANCO;EXTERNO;DIA;OCULOS_5_1_BRANCO_EXTERNO_DIA_DSCN8017.JPG
3114737;DSCN9316.JPG;OCULOS;5;1;BRANCO;EXTERNO;NOITE;OCULOS_5_1_BRANCO_EXTERNO_NOITE_DSCN9316.JPG
3096419;DSCN8477.JPG;OCULOS;5;1;BRANCO;INTERNO;DIA;OCULOS_5_1_BRANCO_INTERNO_DIA_DSCN8477.JPG
3017923;DSCN8932.JPG;OCULOS;5;1;BRANCO;INTERNO;NOITE;OCULOS_5_1_BRANCO_INTERNO_NOITE_DSCN8932.JPG
3227313;DSCN7759.JPG;OCULOS;5;1;PEDRA;EXTERNO;DIA;OCULOS_5_1_PEDRA_EXTERNO_DIA_DSCN7759.JPG
3274324;DSCN9394.JPG;OCULOS;5;1;PEDRA;EXTERNO;NOITE;OCULOS_5_1_PEDRA_EXTERNO_NOITE_DSCN9394.JPG
3175732;DSCN7888.JPG;OCULOS;5;1;TAPETE;EXTERNO;DIA;OCULOS_5_1_TAPETE_EXTERNO_DIA_DSCN7888.JPG
3297968;DSCN9355.JPG;OCULOS;5;1;TAPETE;EXTERNO;NOITE;OCULOS_5_1_TAPETE_EXTERNO_NOITE_DSCN9355.JPG
3270883;DSCN8345.JPG;OCULOS;5;1;TAPETE;INTERNO;DIA;OCULOS_5_1_TAPETE_INTERNO_DIA_DSCN8345.JPG
3229601;DSCN8787.JPG;OCULOS;5;1;TAPETE;INTERNO;NOITE;OCULOS_5_1_TAPETE_INTERNO_NOITE_DSCN8787.JPG
2899136;DSCN8189.JPG;OCULOS;5;2;ASSOALHO;INTERNO;DIA;OCULOS_5_2_ASSOALHO_INTERNO_DIA_DSCN8189.JPG
3218958;DSCN8649.JPG;OCULOS;5;2;ASSOALHO;INTERNO;NOITE;OCULOS_5_2_ASSOALHO_INTERNO_NOITE_DSCN8649.JPG
3037700;DSCN8018.JPG;OCULOS;5;2;BRANCO;EXTERNO;DIA;OCULOS_5_2_BRANCO_EXTERNO_DIA_DSCN8018.JPG
3148613;DSCN9317.JPG;OCULOS;5;2;BRANCO;EXTERNO;NOITE;OCULOS_5_2_BRANCO_EXTERNO_NOITE_DSCN9317.JPG
3101522;DSCN8478.JPG;OCULOS;5;2;BRANCO;INTERNO;DIA;OCULOS_5_2_BRANCO_INTERNO_DIA_DSCN8478.JPG
3014874;DSCN8933.JPG;OCULOS;5;2;BRANCO;INTERNO;NOITE;OCULOS_5_2_BRANCO_INTERNO_NOITE_DSCN8933.JPG
3347522;DSCN7760.JPG;OCULOS;5;2;PEDRA;EXTERNO;DIA;OCULOS_5_2_PEDRA_EXTERNO_DIA_DSCN7760.JPG
3265435;DSCN9395.JPG;OCULOS;5;2;PEDRA;EXTERNO;NOITE;OCULOS_5_2_PEDRA_EXTERNO_NOITE_DSCN9395.JPG
3268887;DSCN7889.JPG;OCULOS;5;2;TAPETE;EXTERNO;DIA;OCULOS_5_2_TAPETE_EXTERNO_DIA_DSCN7889.JPG
3215216;DSCN9356.JPG;OCULOS;5;2;TAPETE;EXTERNO;NOITE;OCULOS_5_2_TAPETE_EXTERNO_NOITE_DSCN9356.JPG
3315518;DSCN8346.JPG;OCULOS;5;2;TAPETE;INTERNO;DIA;OCULOS_5_2_TAPETE_INTERNO_DIA_DSCN8346.JPG
3102030;DSCN8788.JPG;OCULOS;5;2;TAPETE;INTERNO;NOITE;OCULOS_5_2_TAPETE_INTERNO_NOITE_DSCN8788.JPG
3239992;DSCN8190.JPG;OCULOS;5;3;ASSOALHO;INTERNO;DIA;OCULOS_5_3_ASSOALHO_INTERNO_DIA_DSCN8190.JPG
3242174;DSCN8650.JPG;OCULOS;5;3;ASSOALHO;INTERNO;NOITE;OCULOS_5_3_ASSOALHO_INTERNO_NOITE_DSCN8650.JPG
3052870;DSCN8019.JPG;OCULOS;5;3;BRANCO;EXTERNO;DIA;OCULOS_5_3_BRANCO_EXTERNO_DIA_DSCN8019.JPG
3150640;DSCN9318.JPG;OCULOS;5;3;BRANCO;EXTERNO;NOITE;OCULOS_5_3_BRANCO_EXTERNO_NOITE_DSCN9318.JPG
3074829;DSCN8479.JPG;OCULOS;5;3;BRANCO;INTERNO;DIA;OCULOS_5_3_BRANCO_INTERNO_DIA_DSCN8479.JPG
3016333;DSCN8934.JPG;OCULOS;5;3;BRANCO;INTERNO;NOITE;OCULOS_5_3_BRANCO_INTERNO_NOITE_DSCN8934.JPG
3188749;DSCN7761.JPG;OCULOS;5;3;PEDRA;EXTERNO;DIA;OCULOS_5_3_PEDRA_EXTERNO_DIA_DSCN7761.JPG
3321990;DSCN9396.JPG;OCULOS;5;3;PEDRA;EXTERNO;NOITE;OCULOS_5_3_PEDRA_EXTERNO_NOITE_DSCN9396.JPG
3218029;DSCN7890.JPG;OCULOS;5;3;TAPETE;EXTERNO;DIA;OCULOS_5_3_TAPETE_EXTERNO_DIA_DSCN7890.JPG
3312231;DSCN9357.JPG;OCULOS;5;3;TAPETE;EXTERNO;NOITE;OCULOS_5_3_TAPETE_EXTERNO_NOITE_DSCN9357.JPG
3350603;DSCN8347.JPG;OCULOS;5;3;TAPETE;INTERNO;DIA;OCULOS_5_3_TAPETE_INTERNO_DIA_DSCN8347.JPG
3287856;DSCN8789.JPG;OCULOS;5;3;TAPETE;INTERNO;NOITE;OCULOS_5_3_TAPETE_INTERNO_NOITE_DSCN8789.JPG
3098445;DSCN8191.JPG;PRATO;1;1;ASSOALHO;INTERNO;DIA;PRATO_1_1_ASSOALHO_INTERNO_DIA_DSCN8191.JPG
2995655;DSCN8651.JPG;PRATO;1;1;ASSOALHO;INTERNO;NOITE;PRATO_1_1_ASSOALHO_INTERNO_NOITE_DSCN8651.JPG
3144214;DSCN8020.JPG;PRATO;1;1;BRANCO;EXTERNO;DIA;PRATO_1_1_BRANCO_EXTERNO_DIA_DSCN8020.JPG
3115411;DSCN9259.JPG;PRATO;1;1;BRANCO;EXTERNO;NOITE;PRATO_1_1_BRANCO_EXTERNO_NOITE_DSCN9259.JPG
3152159;DSCN8480.JPG;PRATO;1;1;BRANCO;INTERNO;DIA;PRATO_1_1_BRANCO_INTERNO_DIA_DSCN8480.JPG
3124023;DSCN8935.JPG;PRATO;1;1;BRANCO;INTERNO;NOITE;PRATO_1_1_BRANCO_INTERNO_NOITE_DSCN8935.JPG
3182486;DSCN7762.JPG;PRATO;1;1;PEDRA;EXTERNO;DIA;PRATO_1_1_PEDRA_EXTERNO_DIA_DSCN7762.JPG
3222135;DSCN9067.JPG;PRATO;1;1;PEDRA;EXTERNO;NOITE;PRATO_1_1_PEDRA_EXTERNO_NOITE_DSCN9067.JPG
3326857;DSCN7894.JPG;PRATO;1;1;TAPETE;EXTERNO;DIA;PRATO_1_1_TAPETE_EXTERNO_DIA_DSCN7894.JPG
3228009;DSCN9160.JPG;PRATO;1;1;TAPETE;EXTERNO;NOITE;PRATO_1_1_TAPETE_EXTERNO_NOITE_DSCN9160.JPG
3209575;DSCN8348.JPG;PRATO;1;1;TAPETE;INTERNO;DIA;PRATO_1_1_TAPETE_INTERNO_DIA_DSCN8348.JPG
3279711;DSCN8790.JPG;PRATO;1;1;TAPETE;INTERNO;NOITE;PRATO_1_1_TAPETE_INTERNO_NOITE_DSCN8790.JPG
3125613;DSCN8192.JPG;PRATO;1;2;ASSOALHO;INTERNO;DIA;PRATO_1_2_ASSOALHO_INTERNO_DIA_DSCN8192.JPG
3056176;DSCN8652.JPG;PRATO;1;2;ASSOALHO;INTERNO;NOITE;PRATO_1_2_ASSOALHO_INTERNO_NOITE_DSCN8652.JPG
3055528;DSCN8021.JPG;PRATO;1;2;BRANCO;EXTERNO;DIA;PRATO_1_2_BRANCO_EXTERNO_DIA_DSCN8021.JPG
3119531;DSCN9260.JPG;PRATO;1;2;BRANCO;EXTERNO;NOITE;PRATO_1_2_BRANCO_EXTERNO_NOITE_DSCN9260.JPG
3154644;DSCN8481.JPG;PRATO;1;2;BRANCO;INTERNO;DIA;PRATO_1_2_BRANCO_INTERNO_DIA_DSCN8481.JPG
3156769;DSCN8937.JPG;PRATO;1;2;BRANCO;INTERNO;NOITE;PRATO_1_2_BRANCO_INTERNO_NOITE_DSCN8937.JPG
3074141;DSCN7763.JPG;PRATO;1;2;PEDRA;EXTERNO;DIA;PRATO_1_2_PEDRA_EXTERNO_DIA_DSCN7763.JPG
3262571;DSCN9068.JPG;PRATO;1;2;PEDRA;EXTERNO;NOITE;PRATO_1_2_PEDRA_EXTERNO_NOITE_DSCN9068.JPG
3162562;DSCN7895.JPG;PRATO;1;2;TAPETE;EXTERNO;DIA;PRATO_1_2_TAPETE_EXTERNO_DIA_DSCN7895.JPG
3179654;DSCN9161.JPG;PRATO;1;2;TAPETE;EXTERNO;NOITE;PRATO_1_2_TAPETE_EXTERNO_NOITE_DSCN9161.JPG
3020575;DSCN8350.JPG;PRATO;1;2;TAPETE;INTERNO;DIA;PRATO_1_2_TAPETE_INTERNO_DIA_DSCN8350.JPG
3274680;DSCN8792.JPG;PRATO;1;2;TAPETE;INTERNO;NOITE;PRATO_1_2_TAPETE_INTERNO_NOITE_DSCN8792.JPG
3126657;DSCN8193.JPG;PRATO;1;3;ASSOALHO;INTERNO;DIA;PRATO_1_3_ASSOALHO_INTERNO_DIA_DSCN8193.JPG
